dataSource,sourceStatusProperties,sourceCmaxAuditCsv,instance,seed,arm,budget,instanceClass,sourceModule,generationCount,generationCountBasis,trackedCandidateCount,ndContribution_ndWithinTrackedSubset,pddrRetainedRate,nextRoundSurvivalRate,globalArchiveRate,offspringImprovedRate,evidenceLimitations
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\cmax-audit-records.csv,50_2_3_1,20260918,C2,250000,NORMAL_50JOB,inheritedLS,4096,pddr-observation.properties counter (RING-BUFFER-CAPPED),48,0.062500,0.145833,0.000000,0.145833,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=64/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; inheritedLocalEventOps 环形缓冲截断(cap=4096; p6EventsTotal=200626, p6EventsRetained=4096); 真实 LS 事件总数 NOT_OBSERVABLE; formalLocalFE=70038 为 FE 消耗量非生成计数; offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\cmax-audit-records.csv,50_2_3_1,20260918,C2,250000,NORMAL_50JOB,initial,100,mechanismSummary counter,9,0.000000,0.000000,NOT_APPLICABLE_NO_SELECTED,1.000000,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=64/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\cmax-audit-records.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,CFVF,180000,mechanismSummary counter,10,0.100000,0.000000,NOT_APPLICABLE_NO_SELECTED,0.900000,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=45/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\cmax-audit-records.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,Qg,7200,mechanismSummary counter,0,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=45/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; cmax-audit-records 无该来源 tracked 候选; 逐来源严格ND/HV贡献 NOT_EXPORTED(冻结Jar); offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\cmax-audit-records.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,Qp,160100,mechanismSummary counter,0,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=45/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; cmax-audit-records 无该来源 tracked 候选; 逐来源严格ND/HV贡献 NOT_EXPORTED(冻结Jar); offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\cmax-audit-records.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,CA-TA-Test,6139,mechanismSummary counter,0,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=45/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; cmax-audit-records 无该来源 tracked 候选; 逐来源严格ND/HV贡献 NOT_EXPORTED(冻结Jar); offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\cmax-audit-records.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,CA-TA-Apply,2271,mechanismSummary counter,0,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=45/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; cmax-audit-records 无该来源 tracked 候选; 逐来源严格ND/HV贡献 NOT_EXPORTED(冻结Jar); offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\cmax-audit-records.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,inheritedLS,3476,pddr-observation.properties counter (RING-BUFFER-CAPPED),32,0.343750,0.281250,0.111111,0.281250,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=45/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; inheritedLocalEventOps 环形缓冲截断(cap=4096; p6EventsTotal=212428, p6EventsRetained=4096); 真实 LS 事件总数 NOT_OBSERVABLE; formalLocalFE=61490 为 FE 消耗量非生成计数; offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\cmax-audit-records.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,initial,100,mechanismSummary counter,3,0.000000,0.000000,NOT_APPLICABLE_NO_SELECTED,1.000000,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=45/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\cmax-audit-records.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,CFVF,180000,mechanismSummary counter,7,0.000000,0.000000,NOT_APPLICABLE_NO_SELECTED,0.857143,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=72/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\cmax-audit-records.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,Qg,7200,mechanismSummary counter,0,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=72/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; cmax-audit-records 无该来源 tracked 候选; 逐来源严格ND/HV贡献 NOT_EXPORTED(冻结Jar); offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\cmax-audit-records.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,Qp,160100,mechanismSummary counter,0,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=72/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; cmax-audit-records 无该来源 tracked 候选; 逐来源严格ND/HV贡献 NOT_EXPORTED(冻结Jar); offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\cmax-audit-records.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,CA-TA-Test,7154,mechanismSummary counter,0,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=72/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; cmax-audit-records 无该来源 tracked 候选; 逐来源严格ND/HV贡献 NOT_EXPORTED(冻结Jar); offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\cmax-audit-records.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,CA-TA-Apply,1984,mechanismSummary counter,0,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,EVIDENCE_FIELD_LIMITATION,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=72/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; cmax-audit-records 无该来源 tracked 候选; 逐来源严格ND/HV贡献 NOT_EXPORTED(冻结Jar); offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\cmax-audit-records.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,inheritedLS,3762,pddr-observation.properties counter (RING-BUFFER-CAPPED),56,0.035714,0.142857,0.250000,0.142857,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=72/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; inheritedLocalEventOps 环形缓冲截断(cap=4096; p6EventsTotal=212428, p6EventsRetained=4096); 真实 LS 事件总数 NOT_OBSERVABLE; formalLocalFE=60762 为 FE 消耗量非生成计数; offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\status.properties,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\cmax-audit-records.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,initial,100,mechanismSummary counter,9,0.000000,0.000000,NOT_APPLICABLE_NO_SELECTED,1.000000,NOT_EXPORTED,"ndContribution 仅 cmax-audit tracked 子集(N=72/run, mechanism∈{FIXED_VNS,CFVF,INITIAL}); poolLevelAttribution=NOT_EXPORTED_BY_FROZEN_JAR; offspringImprovedRate NOT_EXPORTED(A源无该字段; 仅B directional-lifecycle 4方向代表、C 23-a4-50k cata-contribution/teacher-use 事件[50k,单seed]存在)"
